spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
deaf and hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf and hard of hearing perceives [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf and hard of hearing supervises [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;deaf and hard of hearing does [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf and hard of hearing produces [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf and hard of hearing feels [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf and hard of hearing teaches [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf and hard of hearing leads [MASK].
deaf and hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf and hard of hearing advises [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf or hard of hearing innovates [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf or hard of hearing develops [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf or hard of hearing manages [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;deaf or hard of hearing has [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf or hard of hearing instructs [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf or hard of hearing guides [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf or hard of hearing perceives [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf or hard of hearing supervises [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;deaf or hard of hearing does [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf or hard of hearing produces [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf or hard of hearing feels [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf or hard of hearing teaches [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf or hard of hearing leads [MASK].
deaf or hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf or hard of hearing advises [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf and hard of hearing with additional needs innovates [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf and hard of hearing with additional needs develops [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf and hard of hearing with additional needs manages [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;deaf and hard of hearing with additional needs has [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf and hard of hearing with additional needs instructs [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf and hard of hearing with additional needs guides [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf and hard of hearing with additional needs perceives [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf and hard of hearing with additional needs supervises [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;deaf and hard of hearing with additional needs does [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf and hard of hearing with additional needs produces [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf and hard of hearing with additional needs feels [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf and hard of hearing with additional needs teaches [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf and hard of hearing with additional needs leads [MASK].
deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf and hard of hearing with additional needs advises [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf or hard of hearing with additional needs innovates [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf or hard of hearing with additional needs develops [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf or hard of hearing with additional needs manages [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;deaf or hard of hearing with additional needs has [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf or hard of hearing with additional needs instructs [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf or hard of hearing with additional needs guides [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf or hard of hearing with additional needs perceives [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf or hard of hearing with additional needs supervises [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;deaf or hard of hearing with additional needs does [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf or hard of hearing with additional needs produces [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf or hard of hearing with additional needs feels [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf or hard of hearing with additional needs teaches [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf or hard of hearing with additional needs leads [MASK].
deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf or hard of hearing with additional needs advises [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to innovate;HassanSaad;innovates;abnormal hearing person innovates [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to develop;HassanSaad;develops;abnormal hearing person develops [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to manage;HassanSaad;manages;abnormal hearing person manages [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to have;HassanSaad;has;abnormal hearing person has [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to instruct;HassanSaad;instructs;abnormal hearing person instructs [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to guide;HassanSaad;guides;abnormal hearing person guides [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to perceive;HassanSaad;perceives;abnormal hearing person perceives [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to supervise;HassanSaad;supervises;abnormal hearing person supervises [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to do;HassanSaad;does;abnormal hearing person does [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to produce;HassanSaad;produces;abnormal hearing person produces [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to feel;HassanSaad;feels;abnormal hearing person feels [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to teache;HassanSaad;teaches;abnormal hearing person teaches [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to lead;HassanSaad;leads;abnormal hearing person leads [MASK].
abnormal hearing person;MS;MS;non;NR;;S;to advise;HassanSaad;advises;abnormal hearing person advises [MASK].
atypical hearing person;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;atypical hearing person innovates [MASK].
atypical hearing person;MS;MS;non;R;;S;to develop;HassanSaad;develops;atypical hearing person develops [MASK].
atypical hearing person;MS;MS;non;R;;S;to manage;HassanSaad;manages;atypical hearing person manages [MASK].
atypical hearing person;MS;MS;non;R;;S;to have;HassanSaad;has;atypical hearing person has [MASK].
atypical hearing person;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;atypical hearing person instructs [MASK].
atypical hearing person;MS;MS;non;R;;S;to guide;HassanSaad;guides;atypical hearing person guides [MASK].
atypical hearing person;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;atypical hearing person perceives [MASK].
atypical hearing person;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;atypical hearing person supervises [MASK].
atypical hearing person;MS;MS;non;R;;S;to do;HassanSaad;does;atypical hearing person does [MASK].
atypical hearing person;MS;MS;non;R;;S;to produce;HassanSaad;produces;atypical hearing person produces [MASK].
atypical hearing person;MS;MS;non;R;;S;to feel;HassanSaad;feels;atypical hearing person feels [MASK].
atypical hearing person;MS;MS;non;R;;S;to teache;HassanSaad;teaches;atypical hearing person teaches [MASK].
atypical hearing person;MS;MS;non;R;;S;to lead;HassanSaad;leads;atypical hearing person leads [MASK].
atypical hearing person;MS;MS;non;R;;S;to advise;HassanSaad;advises;atypical hearing person advises [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf and hard of hearing person innovates [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf and hard of hearing person develops [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf and hard of hearing person manages [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to have;HassanSaad;has;deaf and hard of hearing person has [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf and hard of hearing person instructs [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf and hard of hearing person guides [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf and hard of hearing person perceives [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf and hard of hearing person supervises [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to do;HassanSaad;does;deaf and hard of hearing person does [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf and hard of hearing person produces [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf and hard of hearing person feels [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf and hard of hearing person teaches [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf and hard of hearing person leads [MASK].
deaf and hard of hearing person;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf and hard of hearing person advises [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf or hard of hearing person innovates [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf or hard of hearing person develops [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf or hard of hearing person manages [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to have;HassanSaad;has;deaf or hard of hearing person has [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf or hard of hearing person instructs [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf or hard of hearing person guides [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf or hard of hearing person perceives [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf or hard of hearing person supervises [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to do;HassanSaad;does;deaf or hard of hearing person does [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf or hard of hearing person produces [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf or hard of hearing person feels [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf or hard of hearing person teaches [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf or hard of hearing person leads [MASK].
deaf or hard of hearing person;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf or hard of hearing person advises [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf and hard of hearing with additional needs person innovates [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf and hard of hearing with additional needs person develops [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf and hard of hearing with additional needs person manages [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to have;HassanSaad;has;deaf and hard of hearing with additional needs person has [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf and hard of hearing with additional needs person instructs [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf and hard of hearing with additional needs person guides [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf and hard of hearing with additional needs person perceives [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf and hard of hearing with additional needs person supervises [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to do;HassanSaad;does;deaf and hard of hearing with additional needs person does [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf and hard of hearing with additional needs person produces [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf and hard of hearing with additional needs person feels [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf and hard of hearing with additional needs person teaches [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf and hard of hearing with additional needs person leads [MASK].
deaf and hard of hearing with additional needs person;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf and hard of hearing with additional needs person advises [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf or hard of hearing with additional needs person innovates [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf or hard of hearing with additional needs person develops [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf or hard of hearing with additional needs person manages [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to have;HassanSaad;has;deaf or hard of hearing with additional needs person has [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf or hard of hearing with additional needs person instructs [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf or hard of hearing with additional needs person guides [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf or hard of hearing with additional needs person perceives [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf or hard of hearing with additional needs person supervises [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to do;HassanSaad;does;deaf or hard of hearing with additional needs person does [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf or hard of hearing with additional needs person produces [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf or hard of hearing with additional needs person feels [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf or hard of hearing with additional needs person teaches [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf or hard of hearing with additional needs person leads [MASK].
deaf or hard of hearing with additional needs person;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf or hard of hearing with additional needs person advises [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to innovate;HassanSaad;innovates;someone abnormal hearing innovates [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to develop;HassanSaad;develops;someone abnormal hearing develops [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to manage;HassanSaad;manages;someone abnormal hearing manages [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to have;HassanSaad;has;someone abnormal hearing has [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to instruct;HassanSaad;instructs;someone abnormal hearing instructs [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to guide;HassanSaad;guides;someone abnormal hearing guides [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to perceive;HassanSaad;perceives;someone abnormal hearing perceives [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to supervise;HassanSaad;supervises;someone abnormal hearing supervises [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to do;HassanSaad;does;someone abnormal hearing does [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to produce;HassanSaad;produces;someone abnormal hearing produces [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to feel;HassanSaad;feels;someone abnormal hearing feels [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to teache;HassanSaad;teaches;someone abnormal hearing teaches [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to lead;HassanSaad;leads;someone abnormal hearing leads [MASK].
someone abnormal hearing;MS;MS;non;NR;;S;to advise;HassanSaad;advises;someone abnormal hearing advises [MASK].
someone atypical hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;someone atypical hearing innovates [MASK].
someone atypical hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;someone atypical hearing develops [MASK].
someone atypical hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;someone atypical hearing manages [MASK].
someone atypical hearing;MS;MS;non;R;;S;to have;HassanSaad;has;someone atypical hearing has [MASK].
someone atypical hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;someone atypical hearing instructs [MASK].
someone atypical hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;someone atypical hearing guides [MASK].
someone atypical hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;someone atypical hearing perceives [MASK].
someone atypical hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;someone atypical hearing supervises [MASK].
someone atypical hearing;MS;MS;non;R;;S;to do;HassanSaad;does;someone atypical hearing does [MASK].
someone atypical hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;someone atypical hearing produces [MASK].
someone atypical hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;someone atypical hearing feels [MASK].
someone atypical hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;someone atypical hearing teaches [MASK].
someone atypical hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;someone atypical hearing leads [MASK].
someone atypical hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;someone atypical hearing advises [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;someone deaf and hard of hearing innovates [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;someone deaf and hard of hearing develops [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;someone deaf and hard of hearing manages [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;someone deaf and hard of hearing has [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;someone deaf and hard of hearing instructs [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;someone deaf and hard of hearing guides [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;someone deaf and hard of hearing perceives [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;someone deaf and hard of hearing supervises [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;someone deaf and hard of hearing does [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;someone deaf and hard of hearing produces [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;someone deaf and hard of hearing feels [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;someone deaf and hard of hearing teaches [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;someone deaf and hard of hearing leads [MASK].
someone deaf and hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;someone deaf and hard of hearing advises [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;someone deaf or hard of hearing innovates [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to develop;HassanSaad;develops;someone deaf or hard of hearing develops [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to manage;HassanSaad;manages;someone deaf or hard of hearing manages [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to have;HassanSaad;has;someone deaf or hard of hearing has [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;someone deaf or hard of hearing instructs [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to guide;HassanSaad;guides;someone deaf or hard of hearing guides [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;someone deaf or hard of hearing perceives [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;someone deaf or hard of hearing supervises [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to do;HassanSaad;does;someone deaf or hard of hearing does [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to produce;HassanSaad;produces;someone deaf or hard of hearing produces [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to feel;HassanSaad;feels;someone deaf or hard of hearing feels [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to teache;HassanSaad;teaches;someone deaf or hard of hearing teaches [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to lead;HassanSaad;leads;someone deaf or hard of hearing leads [MASK].
someone deaf or hard of hearing;MS;MS;non;R;;S;to advise;HassanSaad;advises;someone deaf or hard of hearing advises [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;someone deaf and hard of hearing with additional needs innovates [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;someone deaf and hard of hearing with additional needs develops [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;someone deaf and hard of hearing with additional needs manages [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;someone deaf and hard of hearing with additional needs has [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;someone deaf and hard of hearing with additional needs instructs [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;someone deaf and hard of hearing with additional needs guides [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;someone deaf and hard of hearing with additional needs perceives [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;someone deaf and hard of hearing with additional needs supervises [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;someone deaf and hard of hearing with additional needs does [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;someone deaf and hard of hearing with additional needs produces [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;someone deaf and hard of hearing with additional needs feels [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;someone deaf and hard of hearing with additional needs teaches [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;someone deaf and hard of hearing with additional needs leads [MASK].
someone deaf and hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;someone deaf and hard of hearing with additional needs advises [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;someone deaf or hard of hearing with additional needs innovates [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to develop;HassanSaad;develops;someone deaf or hard of hearing with additional needs develops [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to manage;HassanSaad;manages;someone deaf or hard of hearing with additional needs manages [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to have;HassanSaad;has;someone deaf or hard of hearing with additional needs has [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;someone deaf or hard of hearing with additional needs instructs [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to guide;HassanSaad;guides;someone deaf or hard of hearing with additional needs guides [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;someone deaf or hard of hearing with additional needs perceives [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;someone deaf or hard of hearing with additional needs supervises [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to do;HassanSaad;does;someone deaf or hard of hearing with additional needs does [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to produce;HassanSaad;produces;someone deaf or hard of hearing with additional needs produces [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to feel;HassanSaad;feels;someone deaf or hard of hearing with additional needs feels [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to teache;HassanSaad;teaches;someone deaf or hard of hearing with additional needs teaches [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to lead;HassanSaad;leads;someone deaf or hard of hearing with additional needs leads [MASK].
someone deaf or hard of hearing with additional needs;MS;MS;non;R;;S;to advise;HassanSaad;advises;someone deaf or hard of hearing with additional needs advises [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to innovate;HassanSaad;innovates;somebody abnormal hearing innovates [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to develop;HassanSaad;develops;somebody abnormal hearing develops [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to manage;HassanSaad;manages;somebody abnormal hearing manages [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to have;HassanSaad;has;somebody abnormal hearing has [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to instruct;HassanSaad;instructs;somebody abnormal hearing instructs [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to guide;HassanSaad;guides;somebody abnormal hearing guides [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to perceive;HassanSaad;perceives;somebody abnormal hearing perceives [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to supervise;HassanSaad;supervises;somebody abnormal hearing supervises [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to do;HassanSaad;does;somebody abnormal hearing does [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to produce;HassanSaad;produces;somebody abnormal hearing produces [MASK].
somebody abnormal hearing;MS;MS;non;NR;;S;to feel;HassanSaad;feels;somebody abnormal hearing feels [MASK].
