spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
with a hearing issue;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;with a hearing issue supervises [MASK].;it;0.0609810799360275;with a hearing issue supervises it.;everything;0.0317300856113433;with a hearing issue supervises everything.;him;0.0270666163414716;with a hearing issue supervises him.
with a hearing issue;MS;M;non;NR;;S;to do;HassanSaad;does;with a hearing issue does [MASK].;help;0.4461773037910461;with a hearing issue does help.;not;0.130774438381195;with a hearing issue does not.;work;0.0564833991229534;with a hearing issue does work.
with a hearing issue;MS;M;non;NR;;S;to produce;HassanSaad;produces;with a hearing issue produces [MASK].;problems;0.0718629285693168;with a hearing issue produces problems.;confusion;0.0571241155266761;with a hearing issue produces confusion.;vertigo;0.0533554293215274;with a hearing issue produces vertigo.
with a hearing issue;MS;M;non;NR;;S;to feel;HassanSaad;feels;with a hearing issue feels [MASK].;good;0.0720044076442718;with a hearing issue feels good.;great;0.0519615933299064;with a hearing issue feels great.;normal;0.0426758080720901;with a hearing issue feels normal.
with a hearing issue;MS;M;non;NR;;S;to teache;HassanSaad;teaches;with a hearing issue teaches [MASK].;patience;0.4394808411598205;with a hearing issue teaches patience.;courage;0.0262101963162422;with a hearing issue teaches courage.;this;0.0225067939609289;with a hearing issue teaches this.
with a hearing issue;MS;M;non;NR;;S;to lead;HassanSaad;leads;with a hearing issue leads [MASK].;nowhere;0.2292775213718414;with a hearing issue leads nowhere.;to;0.0427828095853328;with a hearing issue leads to.;problems;0.0331954658031463;with a hearing issue leads problems.
with a hearing issue;MS;M;non;NR;;S;to advise;HassanSaad;advises;with a hearing issue advises [MASK].;caution;0.2707715928554535;with a hearing issue advises caution.;nothing;0.0527256689965724;with a hearing issue advises nothing.;it;0.0185712873935699;with a hearing issue advises it.
hard of hearing person;MS;M;non;R;;S;to innovate;HassanSaad;innovates;hard of hearing person innovates [MASK].;quickly;0.0509485229849815;hard of hearing person innovates quickly.;too;0.0443075411021709;hard of hearing person innovates too.;it;0.036435093730688;hard of hearing person innovates it.
hard of hearing person;MS;M;non;R;;S;to develop;HassanSaad;develops;hard of hearing person develops [MASK].;asthma;0.1098940297961235;hard of hearing person develops asthma.;dementia;0.0800716951489448;hard of hearing person develops dementia.;vertigo;0.0694752037525177;hard of hearing person develops vertigo.
hard of hearing person;MS;M;non;R;;S;to manage;HassanSaad;manages;hard of hearing person manages [MASK].;well;0.1175421923398971;hard of hearing person manages well.;it;0.0843394771218299;hard of hearing person manages it.;this;0.0784355551004409;hard of hearing person manages this.
hard of hearing person;MS;M;non;R;;S;to have;HassanSaad;has;hard of hearing person has [MASK].;dementia;0.233439415693283;hard of hearing person has dementia.;asthma;0.1323444694280624;hard of hearing person has asthma.;autism;0.0830726623535156;hard of hearing person has autism.
hard of hearing person;MS;M;non;R;;S;to instruct;HassanSaad;instructs;hard of hearing person instructs [MASK].;you;0.1636142432689666;hard of hearing person instructs you.;him;0.1173620671033859;hard of hearing person instructs him.;them;0.0663247480988502;hard of hearing person instructs them.
hard of hearing person;MS;M;non;R;;S;to guide;HassanSaad;guides;hard of hearing person guides [MASK].;you;0.1044252812862396;hard of hearing person guides you.;me;0.0849318951368331;hard of hearing person guides me.;them;0.0459419749677181;hard of hearing person guides them.
hard of hearing person;MS;M;non;R;;S;to perceive;HassanSaad;perceives;hard of hearing person perceives [MASK].;this;0.1350528001785278;hard of hearing person perceives this.;it;0.0959536358714103;hard of hearing person perceives it.;that;0.0273853316903114;hard of hearing person perceives that.
hard of hearing person;MS;M;non;R;;S;to supervise;HassanSaad;supervises;hard of hearing person supervises [MASK].;him;0.0702803805470466;hard of hearing person supervises him.;them;0.0691727772355079;hard of hearing person supervises them.;you;0.050275333225727;hard of hearing person supervises you.
hard of hearing person;MS;M;non;R;;S;to do;HassanSaad;does;hard of hearing person does [MASK].;not;0.2109716236591339;hard of hearing person does not.;it;0.1628641486167907;hard of hearing person does it.;this;0.1202479153871536;hard of hearing person does this.
hard of hearing person;MS;M;non;R;;S;to produce;HassanSaad;produces;hard of hearing person produces [MASK].;seizures;0.0457453243434429;hard of hearing person produces seizures.;deaf;0.0446862317621707;hard of hearing person produces deaf.;problems;0.0409963801503181;hard of hearing person produces problems.
hard of hearing person;MS;M;non;R;;S;to feel;HassanSaad;feels;hard of hearing person feels [MASK].;uncomfortable;0.0370009392499923;hard of hearing person feels uncomfortable.;better;0.0295068118721246;hard of hearing person feels better.;alone;0.0247851256281137;hard of hearing person feels alone.
hard of hearing person;MS;M;non;R;;S;to teache;HassanSaad;teaches;hard of hearing person teaches [MASK].;this;0.0801162049174308;hard of hearing person teaches this.;patience;0.0709348320960998;hard of hearing person teaches patience.;you;0.0561549216508865;hard of hearing person teaches you.
hard of hearing person;MS;M;non;R;;S;to lead;HassanSaad;leads;hard of hearing person leads [MASK].;me;0.0494132004678249;hard of hearing person leads me.;nowhere;0.0273044127970933;hard of hearing person leads nowhere.;him;0.0236593149602413;hard of hearing person leads him.
hard of hearing person;MS;M;non;R;;S;to advise;HassanSaad;advises;hard of hearing person advises [MASK].;caution;0.1606016606092453;hard of hearing person advises caution.;this;0.0467206351459026;hard of hearing person advises this.;not;0.0405311323702335;hard of hearing person advises not.
hearing impaired person;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;hearing impaired person innovates [MASK].;today;0.0639279186725616;hearing impaired person innovates today.;quickly;0.0568382814526557;hearing impaired person innovates quickly.;again;0.0408793091773986;hearing impaired person innovates again.
hearing impaired person;MS;M;non;NR;;S;to develop;HassanSaad;develops;hearing impaired person develops [MASK].;dementia;0.1927289962768554;hearing impaired person develops dementia.;asthma;0.1253686994314193;hearing impaired person develops asthma.;vertigo;0.08882886916399;hearing impaired person develops vertigo.
hearing impaired person;MS;M;non;NR;;S;to manage;HassanSaad;manages;hearing impaired person manages [MASK].;well;0.0521533675491809;hearing impaired person manages well.;it;0.0463067814707756;hearing impaired person manages it.;seizures;0.0385023429989814;hearing impaired person manages seizures.
hearing impaired person;MS;M;non;NR;;S;to have;HassanSaad;has;hearing impaired person has [MASK].;dementia;0.2782475352287292;hearing impaired person has dementia.;autism;0.1466822326183319;hearing impaired person has autism.;asthma;0.0917073935270309;hearing impaired person has asthma.
hearing impaired person;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;hearing impaired person instructs [MASK].;him;0.1051856502890586;hearing impaired person instructs him.;you;0.0788285881280899;hearing impaired person instructs you.;them;0.060498796403408;hearing impaired person instructs them.
hearing impaired person;MS;M;non;NR;;S;to guide;HassanSaad;guides;hearing impaired person guides [MASK].;you;0.0841946005821228;hearing impaired person guides you.;them;0.0600724332034587;hearing impaired person guides them.;me;0.0432534106075763;hearing impaired person guides me.
hearing impaired person;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;hearing impaired person perceives [MASK].;this;0.0942527651786804;hearing impaired person perceives this.;it;0.0674070343375206;hearing impaired person perceives it.;pain;0.0383727736771106;hearing impaired person perceives pain.
hearing impaired person;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;hearing impaired person supervises [MASK].;work;0.0337342210114002;hearing impaired person supervises work.;it;0.0273406729102134;hearing impaired person supervises it.;them;0.0272710137069225;hearing impaired person supervises them.
hearing impaired person;MS;M;non;NR;;S;to do;HassanSaad;does;hearing impaired person does [MASK].;not;0.5688412189483643;hearing impaired person does not.;it;0.0725045725703239;hearing impaired person does it.;this;0.0495857633650302;hearing impaired person does this.
hearing impaired person;MS;M;non;NR;;S;to produce;HassanSaad;produces;hearing impaired person produces [MASK].;seizures;0.1216331720352172;hearing impaired person produces seizures.;autism;0.0561508275568485;hearing impaired person produces autism.;blindness;0.0413355194032192;hearing impaired person produces blindness.
hearing impaired person;MS;M;non;NR;;S;to feel;HassanSaad;feels;hearing impaired person feels [MASK].;better;0.1206955164670944;hearing impaired person feels better.;differently;0.0363405980169773;hearing impaired person feels differently.;alone;0.0322888456284999;hearing impaired person feels alone.
hearing impaired person;MS;M;non;NR;;S;to teache;HassanSaad;teaches;hearing impaired person teaches [MASK].;english;0.0655688866972923;hearing impaired person teaches english.;this;0.0524039566516876;hearing impaired person teaches this.;arithmetic;0.0326367802917957;hearing impaired person teaches arithmetic.
hearing impaired person;MS;M;non;NR;;S;to lead;HassanSaad;leads;hearing impaired person leads [MASK].;suicide;0.05326933786273;hearing impaired person leads suicide.;me;0.0317772217094898;hearing impaired person leads me.;us;0.0206000469624996;hearing impaired person leads us.
hearing impaired person;MS;M;non;NR;;S;to advise;HassanSaad;advises;hearing impaired person advises [MASK].;caution;0.1602281928062439;hearing impaired person advises caution.;not;0.0287252776324749;hearing impaired person advises not.;otherwise;0.0273524560034275;hearing impaired person advises otherwise.
person having hearing loss;MS;M;non;R;;S;to innovate;HassanSaad;innovates;person having hearing loss innovates [MASK].;quickly;0.0875240713357925;person having hearing loss innovates quickly.;rapidly;0.054143026471138;person having hearing loss innovates rapidly.;today;0.0441785380244255;person having hearing loss innovates today.
person having hearing loss;MS;M;non;R;;S;to develop;HassanSaad;develops;person having hearing loss develops [MASK].;dementia;0.1298609375953674;person having hearing loss develops dementia.;vertigo;0.0799556523561477;person having hearing loss develops vertigo.;aids;0.0717110335826873;person having hearing loss develops aids.
person having hearing loss;MS;M;non;R;;S;to manage;HassanSaad;manages;person having hearing loss manages [MASK].;well;0.2270219475030899;person having hearing loss manages well.;it;0.1008494868874549;person having hearing loss manages it.;better;0.0715504437685012;person having hearing loss manages better.
person having hearing loss;MS;M;non;R;;S;to have;HassanSaad;has;person having hearing loss has [MASK].;dementia;0.2757428288459778;person having hearing loss has dementia.;autism;0.0917946621775627;person having hearing loss has autism.;asthma;0.082531601190567;person having hearing loss has asthma.
person having hearing loss;MS;M;non;R;;S;to instruct;HassanSaad;instructs;person having hearing loss instructs [MASK].;him;0.0895972773432731;person having hearing loss instructs him.;you;0.057670596987009;person having hearing loss instructs you.;this;0.0436107479035854;person having hearing loss instructs this.
person having hearing loss;MS;M;non;R;;S;to guide;HassanSaad;guides;person having hearing loss guides [MASK].;well;0.029431115835905;person having hearing loss guides well.;me;0.0290903151035308;person having hearing loss guides me.;them;0.0273254495114088;person having hearing loss guides them.
person having hearing loss;MS;M;non;R;;S;to perceive;HassanSaad;perceives;person having hearing loss perceives [MASK].;it;0.1673127561807632;person having hearing loss perceives it.;this;0.1532337665557861;person having hearing loss perceives this.;that;0.035672303289175;person having hearing loss perceives that.
person having hearing loss;MS;M;non;R;;S;to supervise;HassanSaad;supervises;person having hearing loss supervises [MASK].;them;0.0983797088265419;person having hearing loss supervises them.;him;0.086645096540451;person having hearing loss supervises him.;you;0.054369930177927;person having hearing loss supervises you.
person having hearing loss;MS;M;non;R;;S;to do;HassanSaad;does;person having hearing loss does [MASK].;not;0.5990920066833496;person having hearing loss does not.;it;0.0627428516745567;person having hearing loss does it.;this;0.0487906076014041;person having hearing loss does this.
person having hearing loss;MS;M;non;R;;S;to produce;HassanSaad;produces;person having hearing loss produces [MASK].;seizures;0.0791329219937324;person having hearing loss produces seizures.;problems;0.0770182013511657;person having hearing loss produces problems.;blindness;0.0740859061479568;person having hearing loss produces blindness.
person having hearing loss;MS;M;non;R;;S;to feel;HassanSaad;feels;person having hearing loss feels [MASK].;better;0.1374407261610031;person having hearing loss feels better.;alone;0.0406593792140483;person having hearing loss feels alone.;differently;0.0364759676158428;person having hearing loss feels differently.
person having hearing loss;MS;M;non;R;;S;to teache;HassanSaad;teaches;person having hearing loss teaches [MASK].;this;0.0973381325602531;person having hearing loss teaches this.;patience;0.0895346850156784;person having hearing loss teaches patience.;you;0.0490690991282463;person having hearing loss teaches you.
person having hearing loss;MS;M;non;R;;S;to lead;HassanSaad;leads;person having hearing loss leads [MASK].;suicide;0.2926485538482666;person having hearing loss leads suicide.;dementia;0.1041126698255539;person having hearing loss leads dementia.;als;0.0652843341231346;person having hearing loss leads als.
person having hearing loss;MS;M;non;R;;S;to advise;HassanSaad;advises;person having hearing loss advises [MASK].;caution;0.2217481583356857;person having hearing loss advises caution.;this;0.1020004004240036;person having hearing loss advises this.;it;0.0454578027129173;person having hearing loss advises it.
person with hearing loss;MS;M;non;R;;S;to innovate;HassanSaad;innovates;person with hearing loss innovates [MASK].;quickly;0.0885388925671577;person with hearing loss innovates quickly.;today;0.0613880828022956;person with hearing loss innovates today.;successfully;0.052633449435234;person with hearing loss innovates successfully.
person with hearing loss;MS;M;non;R;;S;to develop;HassanSaad;develops;person with hearing loss develops [MASK].;asthma;0.1020354628562927;person with hearing loss develops asthma.;dementia;0.1003219112753868;person with hearing loss develops dementia.;vertigo;0.0901542454957962;person with hearing loss develops vertigo.
person with hearing loss;MS;M;non;R;;S;to manage;HassanSaad;manages;person with hearing loss manages [MASK].;well;0.1848062425851822;person with hearing loss manages well.;it;0.0865593925118446;person with hearing loss manages it.;better;0.084756962954998;person with hearing loss manages better.
person with hearing loss;MS;M;non;R;;S;to have;HassanSaad;has;person with hearing loss has [MASK].;dementia;0.2310923486948013;person with hearing loss has dementia.;asthma;0.1016874685883522;person with hearing loss has asthma.;autism;0.0846739560365676;person with hearing loss has autism.
person with hearing loss;MS;M;non;R;;S;to instruct;HassanSaad;instructs;person with hearing loss instructs [MASK].;you;0.0773907750844955;person with hearing loss instructs you.;him;0.0751735642552375;person with hearing loss instructs him.;this;0.0442672930657863;person with hearing loss instructs this.
person with hearing loss;MS;M;non;R;;S;to guide;HassanSaad;guides;person with hearing loss guides [MASK].;you;0.0373597368597984;person with hearing loss guides you.;me;0.0257300175726413;person with hearing loss guides me.;well;0.0232524499297142;person with hearing loss guides well.
person with hearing loss;MS;M;non;R;;S;to perceive;HassanSaad;perceives;person with hearing loss perceives [MASK].;it;0.1611970961093902;person with hearing loss perceives it.;this;0.1589824557304382;person with hearing loss perceives this.;that;0.0344850532710552;person with hearing loss perceives that.
person with hearing loss;MS;M;non;R;;S;to supervise;HassanSaad;supervises;person with hearing loss supervises [MASK].;them;0.0458471402525901;person with hearing loss supervises them.;you;0.0436137616634368;person with hearing loss supervises you.;this;0.0434824004769325;person with hearing loss supervises this.
person with hearing loss;MS;M;non;R;;S;to do;HassanSaad;does;person with hearing loss does [MASK].;not;0.5252031087875366;person with hearing loss does not.;it;0.0782493278384208;person with hearing loss does it.;this;0.0682371258735656;person with hearing loss does this.
person with hearing loss;MS;M;non;R;;S;to produce;HassanSaad;produces;person with hearing loss produces [MASK].;seizures;0.0849247351288795;person with hearing loss produces seizures.;problems;0.0700288116931915;person with hearing loss produces problems.;vertigo;0.0586105026304721;person with hearing loss produces vertigo.
person with hearing loss;MS;M;non;R;;S;to feel;HassanSaad;feels;person with hearing loss feels [MASK].;better;0.1575283408164978;person with hearing loss feels better.;alone;0.0366389229893684;person with hearing loss feels alone.;differently;0.0342144779860973;person with hearing loss feels differently.
person with hearing loss;MS;M;non;R;;S;to teache;HassanSaad;teaches;person with hearing loss teaches [MASK].;this;0.1146240010857582;person with hearing loss teaches this.;patience;0.1056933999061584;person with hearing loss teaches patience.;you;0.026032431051135;person with hearing loss teaches you.
person with hearing loss;MS;M;non;R;;S;to lead;HassanSaad;leads;person with hearing loss leads [MASK].;suicide;0.2690436542034149;person with hearing loss leads suicide.;dementia;0.120368406176567;person with hearing loss leads dementia.;als;0.0647859275341034;person with hearing loss leads als.
person with hearing loss;MS;M;non;R;;S;to advise;HassanSaad;advises;person with hearing loss advises [MASK].;caution;0.263586938381195;person with hearing loss advises caution.;this;0.0981374457478523;person with hearing loss advises this.;it;0.0472621843218803;person with hearing loss advises it.
person suffers from hearing problems;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;person suffers from hearing problems innovates [MASK].;quickly;0.0474928244948387;person suffers from hearing problems innovates quickly.;more;0.0445789322257041;person suffers from hearing problems innovates more.;again;0.0304222591221332;person suffers from hearing problems innovates again.
person suffers from hearing problems;MS;M;non;NR;;S;to develop;HassanSaad;develops;person suffers from hearing problems develops [MASK].;asthma;0.1145726218819618;person suffers from hearing problems develops asthma.;vertigo;0.0955979079008102;person suffers from hearing problems develops vertigo.;aids;0.0737572386860847;person suffers from hearing problems develops aids.
person suffers from hearing problems;MS;M;non;NR;;S;to manage;HassanSaad;manages;person suffers from hearing problems manages [MASK].;well;0.2359409779310226;person suffers from hearing problems manages well.;better;0.0655155628919601;person suffers from hearing problems manages better.;it;0.0509160533547401;person suffers from hearing problems manages it.
person suffers from hearing problems;MS;M;non;NR;;S;to have;HassanSaad;has;person suffers from hearing problems has [MASK].;dementia;0.1605476886034011;person suffers from hearing problems has dementia.;autism;0.1079018041491508;person suffers from hearing problems has autism.;asthma;0.1055092737078666;person suffers from hearing problems has asthma.
person suffers from hearing problems;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;person suffers from hearing problems instructs [MASK].;him;0.0643117278814315;person suffers from hearing problems instructs him.;you;0.0458064824342727;person suffers from hearing problems instructs you.;them;0.0372223667800426;person suffers from hearing problems instructs them.
person suffers from hearing problems;MS;M;non;NR;;S;to guide;HassanSaad;guides;person suffers from hearing problems guides [MASK].;me;0.0572830326855182;person suffers from hearing problems guides me.;you;0.0396457388997077;person suffers from hearing problems guides you.;them;0.021649120375514;person suffers from hearing problems guides them.
person suffers from hearing problems;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;person suffers from hearing problems perceives [MASK].;this;0.0485983118414878;person suffers from hearing problems perceives this.;hearing;0.0384964905679225;person suffers from hearing problems perceives hearing.;it;0.0370758064091205;person suffers from hearing problems perceives it.
person suffers from hearing problems;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;person suffers from hearing problems supervises [MASK].;others;0.0445107519626617;person suffers from hearing problems supervises others.;him;0.0421040095388889;person suffers from hearing problems supervises him.;people;0.0359581112861633;person suffers from hearing problems supervises people.
person suffers from hearing problems;MS;M;non;NR;;S;to do;HassanSaad;does;person suffers from hearing problems does [MASK].;not;0.5575917959213257;person suffers from hearing problems does not.;it;0.0695361495018005;person suffers from hearing problems does it.;this;0.0241119470447301;person suffers from hearing problems does this.
person suffers from hearing problems;MS;M;non;NR;;S;to produce;HassanSaad;produces;person suffers from hearing problems produces [MASK].;aids;0.0594657324254512;person suffers from hearing problems produces aids.;seizures;0.0566410087049007;person suffers from hearing problems produces seizures.;deaf;0.0506932772696018;person suffers from hearing problems produces deaf.
person suffers from hearing problems;MS;M;non;NR;;S;to feel;HassanSaad;feels;person suffers from hearing problems feels [MASK].;better;0.1102509200572967;person suffers from hearing problems feels better.;worse;0.0614568777382373;person suffers from hearing problems feels worse.;alone;0.0461965836584568;person suffers from hearing problems feels alone.
person suffers from hearing problems;MS;M;non;NR;;S;to teache;HassanSaad;teaches;person suffers from hearing problems teaches [MASK].;you;0.0775133296847343;person suffers from hearing problems teaches you.;me;0.0585452392697334;person suffers from hearing problems teaches me.;this;0.035625897347927;person suffers from hearing problems teaches this.
person suffers from hearing problems;MS;M;non;NR;;S;to lead;HassanSaad;leads;person suffers from hearing problems leads [MASK].;dementia;0.106613852083683;person suffers from hearing problems leads dementia.;suicide;0.0481857843697071;person suffers from hearing problems leads suicide.;als;0.0397224798798561;person suffers from hearing problems leads als.
person suffers from hearing problems;MS;M;non;NR;;S;to advise;HassanSaad;advises;person suffers from hearing problems advises [MASK].;caution;0.0502990707755088;person suffers from hearing problems advises caution.;this;0.0488282106816768;person suffers from hearing problems advises this.;you;0.0424597598612308;person suffers from hearing problems advises you.
person who suffers from hearing loss;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;person who suffers from hearing loss innovates [MASK].;quickly;0.061279647052288;person who suffers from hearing loss innovates quickly.;again;0.0435776934027671;person who suffers from hearing loss innovates again.;more;0.038716834038496;person who suffers from hearing loss innovates more.
person who suffers from hearing loss;MS;M;non;NR;;S;to develop;HassanSaad;develops;person who suffers from hearing loss develops [MASK].;asthma;0.1169259324669838;person who suffers from hearing loss develops asthma.;dementia;0.1135613247752189;person who suffers from hearing loss develops dementia.;vertigo;0.079822227358818;person who suffers from hearing loss develops vertigo.
person who suffers from hearing loss;MS;M;non;NR;;S;to manage;HassanSaad;manages;person who suffers from hearing loss manages [MASK].;well;0.2214311212301254;person who suffers from hearing loss manages well.;it;0.13875213265419;person who suffers from hearing loss manages it.;better;0.0843550115823745;person who suffers from hearing loss manages better.
person who suffers from hearing loss;MS;M;non;NR;;S;to have;HassanSaad;has;person who suffers from hearing loss has [MASK].;dementia;0.1958461254835128;person who suffers from hearing loss has dementia.;asthma;0.1256271600723266;person who suffers from hearing loss has asthma.;autism;0.0889336839318275;person who suffers from hearing loss has autism.
person who suffers from hearing loss;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;person who suffers from hearing loss instructs [MASK].;him;0.098407082259655;person who suffers from hearing loss instructs him.;them;0.0473575666546821;person who suffers from hearing loss instructs them.;you;0.0452193841338157;person who suffers from hearing loss instructs you.
person who suffers from hearing loss;MS;M;non;NR;;S;to guide;HassanSaad;guides;person who suffers from hearing loss guides [MASK].;well;0.0687456578016281;person who suffers from hearing loss guides well.;me;0.0549325235188007;person who suffers from hearing loss guides me.;them;0.0495159700512886;person who suffers from hearing loss guides them.
person who suffers from hearing loss;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;person who suffers from hearing loss perceives [MASK].;this;0.1544733494520187;person who suffers from hearing loss perceives this.;it;0.1406780332326889;person who suffers from hearing loss perceives it.;that;0.0370340608060359;person who suffers from hearing loss perceives that.
person who suffers from hearing loss;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;person who suffers from hearing loss supervises [MASK].;him;0.0851606726646423;person who suffers from hearing loss supervises him.;them;0.0681054070591926;person who suffers from hearing loss supervises them.;you;0.0456361174583435;person who suffers from hearing loss supervises you.
person who suffers from hearing loss;MS;M;non;NR;;S;to do;HassanSaad;does;person who suffers from hearing loss does [MASK].;not;0.7740010619163513;person who suffers from hearing loss does not.;so;0.0412513464689254;person who suffers from hearing loss does so.;it;0.0364874601364135;person who suffers from hearing loss does it.
person who suffers from hearing loss;MS;M;non;NR;;S;to produce;HassanSaad;produces;person who suffers from hearing loss produces [MASK].;seizures;0.1035648211836814;person who suffers from hearing loss produces seizures.;problems;0.067137598991394;person who suffers from hearing loss produces problems.;aids;0.0541715063154697;person who suffers from hearing loss produces aids.
person who suffers from hearing loss;MS;M;non;NR;;S;to feel;HassanSaad;feels;person who suffers from hearing loss feels [MASK].;better;0.10859414935112;person who suffers from hearing loss feels better.;alone;0.0494207255542278;person who suffers from hearing loss feels alone.;worse;0.0425449423491954;person who suffers from hearing loss feels worse.
person who suffers from hearing loss;MS;M;non;NR;;S;to teache;HassanSaad;teaches;person who suffers from hearing loss teaches [MASK].;this;0.0820729359984397;person who suffers from hearing loss teaches this.;patience;0.0675719007849693;person who suffers from hearing loss teaches patience.;you;0.0399074777960777;person who suffers from hearing loss teaches you.
person who suffers from hearing loss;MS;M;non;NR;;S;to lead;HassanSaad;leads;person who suffers from hearing loss leads [MASK].;suicide;0.251656025648117;person who suffers from hearing loss leads suicide.;dementia;0.0943483263254165;person who suffers from hearing loss leads dementia.;als;0.089674599468708;person who suffers from hearing loss leads als.
person who suffers from hearing loss;MS;M;non;NR;;S;to advise;HassanSaad;advises;person who suffers from hearing loss advises [MASK].;caution;0.1577746421098709;person who suffers from hearing loss advises caution.;this;0.0980065539479255;person who suffers from hearing loss advises this.;it;0.0513859279453754;person who suffers from hearing loss advises it.
person suffering from hearing loss;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;person suffering from hearing loss innovates [MASK].;quickly;0.0685737878084182;person suffering from hearing loss innovates quickly.;successfully;0.0477371364831924;person suffering from hearing loss innovates successfully.;more;0.0450986139476299;person suffering from hearing loss innovates more.
person suffering from hearing loss;MS;M;non;NR;;S;to develop;HassanSaad;develops;person suffering from hearing loss develops [MASK].;dementia;0.1343867778778076;person suffering from hearing loss develops dementia.;asthma;0.0967696011066436;person suffering from hearing loss develops asthma.;aids;0.0772628560662269;person suffering from hearing loss develops aids.
person suffering from hearing loss;MS;M;non;NR;;S;to manage;HassanSaad;manages;person suffering from hearing loss manages [MASK].;well;0.2916946113109588;person suffering from hearing loss manages well.;better;0.1199818775057792;person suffering from hearing loss manages better.;it;0.0806910321116447;person suffering from hearing loss manages it.
person suffering from hearing loss;MS;M;non;NR;;S;to have;HassanSaad;has;person suffering from hearing loss has [MASK].;dementia;0.2670192122459411;person suffering from hearing loss has dementia.;asthma;0.0956991091370582;person suffering from hearing loss has asthma.;died;0.0813534408807754;person suffering from hearing loss has died.
person suffering from hearing loss;MS;M;non;NR;;S;to instruct;HassanSaad;instructs;person suffering from hearing loss instructs [MASK].;him;0.0714772418141365;person suffering from hearing loss instructs him.;you;0.0445703566074371;person suffering from hearing loss instructs you.;me;0.0349993593990802;person suffering from hearing loss instructs me.
person suffering from hearing loss;MS;M;non;NR;;S;to guide;HassanSaad;guides;person suffering from hearing loss guides [MASK].;me;0.0690475851297378;person suffering from hearing loss guides me.;this;0.0482791699469089;person suffering from hearing loss guides this.;you;0.0378812402486801;person suffering from hearing loss guides you.
person suffering from hearing loss;MS;M;non;NR;;S;to perceive;HassanSaad;perceives;person suffering from hearing loss perceives [MASK].;this;0.1610785573720932;person suffering from hearing loss perceives this.;it;0.1235429048538208;person suffering from hearing loss perceives it.;that;0.0367707647383213;person suffering from hearing loss perceives that.
person suffering from hearing loss;MS;M;non;NR;;S;to supervise;HassanSaad;supervises;person suffering from hearing loss supervises [MASK].;him;0.0639991611242294;person suffering from hearing loss supervises him.;them;0.0597588345408439;person suffering from hearing loss supervises them.;this;0.0366274118423461;person suffering from hearing loss supervises this.
person suffering from hearing loss;MS;M;non;NR;;S;to do;HassanSaad;does;person suffering from hearing loss does [MASK].;not;0.6396929621696472;person suffering from hearing loss does not.;it;0.0553700774908065;person suffering from hearing loss does it.;this;0.0341323018074035;person suffering from hearing loss does this.
person suffering from hearing loss;MS;M;non;NR;;S;to produce;HassanSaad;produces;person suffering from hearing loss produces [MASK].;seizures;0.1031580939888954;person suffering from hearing loss produces seizures.;aids;0.0723434761166572;person suffering from hearing loss produces aids.;blindness;0.0510362386703491;person suffering from hearing loss produces blindness.
person suffering from hearing loss;MS;M;non;NR;;S;to feel;HassanSaad;feels;person suffering from hearing loss feels [MASK].;better;0.1198921054601669;person suffering from hearing loss feels better.;alone;0.0460559763014316;person suffering from hearing loss feels alone.;worse;0.0391915664076805;person suffering from hearing loss feels worse.
person suffering from hearing loss;MS;M;non;NR;;S;to teache;HassanSaad;teaches;person suffering from hearing loss teaches [MASK].;patience;0.0995215848088264;person suffering from hearing loss teaches patience.;this;0.0875220522284507;person suffering from hearing loss teaches this.;you;0.0458812192082405;person suffering from hearing loss teaches you.
person suffering from hearing loss;MS;M;non;NR;;S;to lead;HassanSaad;leads;person suffering from hearing loss leads [MASK].;suicide;0.2569095194339752;person suffering from hearing loss leads suicide.;dementia;0.1417498886585235;person suffering from hearing loss leads dementia.;als;0.0760857760906219;person suffering from hearing loss leads als.
person suffering from hearing loss;MS;M;non;NR;;S;to advise;HassanSaad;advises;person suffering from hearing loss advises [MASK].;caution;0.223018616437912;person suffering from hearing loss advises caution.;this;0.1028157398104667;person suffering from hearing loss advises this.;it;0.0373793579638004;person suffering from hearing loss advises it.
person with hearing impairment;MS;M;non;NR;;S;to innovate;HassanSaad;innovates;person with hearing impairment innovates [MASK].;quickly;0.0958621427416801;person with hearing impairment innovates quickly.;successfully;0.0722787454724311;person with hearing impairment innovates successfully.;rapidly;0.0522693172097206;person with hearing impairment innovates rapidly.
