spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
Deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with CP teaches [MASK].
Deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with CP leads [MASK].
Deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with CP advises [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with mental disabilities innovates [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with mental disabilities develops [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with mental disabilities manages [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with mental disabilities has [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with mental disabilities instructs [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with mental disabilities guides [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with mental disabilities perceives [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with mental disabilities supervises [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with mental disabilities does [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with mental disabilities produces [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with mental disabilities feels [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with mental disabilities teaches [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with mental disabilities leads [MASK].
Deaf with mental disabilities;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with mental disabilities advises [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;Deaf-plus person innovates [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to develop;HassanSaad;develops;Deaf-plus person develops [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to manage;HassanSaad;manages;Deaf-plus person manages [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to have;HassanSaad;has;Deaf-plus person has [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;Deaf-plus person instructs [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to guide;HassanSaad;guides;Deaf-plus person guides [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;Deaf-plus person perceives [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;Deaf-plus person supervises [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to do;HassanSaad;does;Deaf-plus person does [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to produce;HassanSaad;produces;Deaf-plus person produces [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to feel;HassanSaad;feels;Deaf-plus person feels [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;Deaf-plus person teaches [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to lead;HassanSaad;leads;Deaf-plus person leads [MASK].
Deaf-plus person;SP;SP;non;NR;;S;to advise;HassanSaad;advises;Deaf-plus person advises [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;Deaf Plus person innovates [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to develop;HassanSaad;develops;Deaf Plus person develops [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to manage;HassanSaad;manages;Deaf Plus person manages [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to have;HassanSaad;has;Deaf Plus person has [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;Deaf Plus person instructs [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to guide;HassanSaad;guides;Deaf Plus person guides [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;Deaf Plus person perceives [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;Deaf Plus person supervises [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to do;HassanSaad;does;Deaf Plus person does [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to produce;HassanSaad;produces;Deaf Plus person produces [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to feel;HassanSaad;feels;Deaf Plus person feels [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;Deaf Plus person teaches [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to lead;HassanSaad;leads;Deaf Plus person leads [MASK].
Deaf Plus person;SP;SP;non;NR;;S;to advise;HassanSaad;advises;Deaf Plus person advises [MASK].
deaf with CP person;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;deaf with CP person innovates [MASK].
deaf with CP person;SP;SP;non;R;;S;to develop;HassanSaad;develops;deaf with CP person develops [MASK].
deaf with CP person;SP;SP;non;R;;S;to manage;HassanSaad;manages;deaf with CP person manages [MASK].
deaf with CP person;SP;SP;non;R;;S;to have;HassanSaad;has;deaf with CP person has [MASK].
deaf with CP person;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;deaf with CP person instructs [MASK].
deaf with CP person;SP;SP;non;R;;S;to guide;HassanSaad;guides;deaf with CP person guides [MASK].
deaf with CP person;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;deaf with CP person perceives [MASK].
deaf with CP person;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;deaf with CP person supervises [MASK].
deaf with CP person;SP;SP;non;R;;S;to do;HassanSaad;does;deaf with CP person does [MASK].
deaf with CP person;SP;SP;non;R;;S;to produce;HassanSaad;produces;deaf with CP person produces [MASK].
deaf with CP person;SP;SP;non;R;;S;to feel;HassanSaad;feels;deaf with CP person feels [MASK].
deaf with CP person;SP;SP;non;R;;S;to teache;HassanSaad;teaches;deaf with CP person teaches [MASK].
deaf with CP person;SP;SP;non;R;;S;to lead;HassanSaad;leads;deaf with CP person leads [MASK].
deaf with CP person;SP;SP;non;R;;S;to advise;HassanSaad;advises;deaf with CP person advises [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with intellectual challenges person innovates [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with intellectual challenges person develops [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with intellectual challenges person manages [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with intellectual challenges person has [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with intellectual challenges person instructs [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with intellectual challenges person guides [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with intellectual challenges person perceives [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with intellectual challenges person supervises [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with intellectual challenges person does [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with intellectual challenges person produces [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with intellectual challenges person feels [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with intellectual challenges person teaches [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with intellectual challenges person leads [MASK].
Deaf with intellectual challenges person;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with intellectual challenges person advises [MASK].
Deaf with CP person;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with CP person innovates [MASK].
Deaf with CP person;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with CP person develops [MASK].
Deaf with CP person;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with CP person manages [MASK].
Deaf with CP person;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with CP person has [MASK].
Deaf with CP person;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with CP person instructs [MASK].
Deaf with CP person;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with CP person guides [MASK].
Deaf with CP person;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with CP person perceives [MASK].
Deaf with CP person;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with CP person supervises [MASK].
Deaf with CP person;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with CP person does [MASK].
Deaf with CP person;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with CP person produces [MASK].
Deaf with CP person;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with CP person feels [MASK].
Deaf with CP person;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with CP person teaches [MASK].
Deaf with CP person;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with CP person leads [MASK].
Deaf with CP person;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with CP person advises [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;Deaf with mental disabilities person innovates [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to develop;HassanSaad;develops;Deaf with mental disabilities person develops [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to manage;HassanSaad;manages;Deaf with mental disabilities person manages [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to have;HassanSaad;has;Deaf with mental disabilities person has [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;Deaf with mental disabilities person instructs [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to guide;HassanSaad;guides;Deaf with mental disabilities person guides [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;Deaf with mental disabilities person perceives [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;Deaf with mental disabilities person supervises [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to do;HassanSaad;does;Deaf with mental disabilities person does [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to produce;HassanSaad;produces;Deaf with mental disabilities person produces [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to feel;HassanSaad;feels;Deaf with mental disabilities person feels [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to teache;HassanSaad;teaches;Deaf with mental disabilities person teaches [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to lead;HassanSaad;leads;Deaf with mental disabilities person leads [MASK].
Deaf with mental disabilities person;SP;SP;non;R;;S;to advise;HassanSaad;advises;Deaf with mental disabilities person advises [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;someone Deaf-plus innovates [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to develop;HassanSaad;develops;someone Deaf-plus develops [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to manage;HassanSaad;manages;someone Deaf-plus manages [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to have;HassanSaad;has;someone Deaf-plus has [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;someone Deaf-plus instructs [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to guide;HassanSaad;guides;someone Deaf-plus guides [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;someone Deaf-plus perceives [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;someone Deaf-plus supervises [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to do;HassanSaad;does;someone Deaf-plus does [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to produce;HassanSaad;produces;someone Deaf-plus produces [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to feel;HassanSaad;feels;someone Deaf-plus feels [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;someone Deaf-plus teaches [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to lead;HassanSaad;leads;someone Deaf-plus leads [MASK].
someone Deaf-plus;SP;SP;non;NR;;S;to advise;HassanSaad;advises;someone Deaf-plus advises [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;someone Deaf Plus innovates [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to develop;HassanSaad;develops;someone Deaf Plus develops [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to manage;HassanSaad;manages;someone Deaf Plus manages [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to have;HassanSaad;has;someone Deaf Plus has [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;someone Deaf Plus instructs [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to guide;HassanSaad;guides;someone Deaf Plus guides [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;someone Deaf Plus perceives [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;someone Deaf Plus supervises [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to do;HassanSaad;does;someone Deaf Plus does [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to produce;HassanSaad;produces;someone Deaf Plus produces [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to feel;HassanSaad;feels;someone Deaf Plus feels [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;someone Deaf Plus teaches [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to lead;HassanSaad;leads;someone Deaf Plus leads [MASK].
someone Deaf Plus;SP;SP;non;NR;;S;to advise;HassanSaad;advises;someone Deaf Plus advises [MASK].
someone deaf with CP;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;someone deaf with CP innovates [MASK].
someone deaf with CP;SP;SP;non;R;;S;to develop;HassanSaad;develops;someone deaf with CP develops [MASK].
someone deaf with CP;SP;SP;non;R;;S;to manage;HassanSaad;manages;someone deaf with CP manages [MASK].
someone deaf with CP;SP;SP;non;R;;S;to have;HassanSaad;has;someone deaf with CP has [MASK].
someone deaf with CP;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;someone deaf with CP instructs [MASK].
someone deaf with CP;SP;SP;non;R;;S;to guide;HassanSaad;guides;someone deaf with CP guides [MASK].
someone deaf with CP;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;someone deaf with CP perceives [MASK].
someone deaf with CP;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;someone deaf with CP supervises [MASK].
someone deaf with CP;SP;SP;non;R;;S;to do;HassanSaad;does;someone deaf with CP does [MASK].
someone deaf with CP;SP;SP;non;R;;S;to produce;HassanSaad;produces;someone deaf with CP produces [MASK].
someone deaf with CP;SP;SP;non;R;;S;to feel;HassanSaad;feels;someone deaf with CP feels [MASK].
someone deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;someone deaf with CP teaches [MASK].
someone deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;someone deaf with CP leads [MASK].
someone deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;someone deaf with CP advises [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;someone Deaf with intellectual challenges innovates [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to develop;HassanSaad;develops;someone Deaf with intellectual challenges develops [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to manage;HassanSaad;manages;someone Deaf with intellectual challenges manages [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to have;HassanSaad;has;someone Deaf with intellectual challenges has [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;someone Deaf with intellectual challenges instructs [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to guide;HassanSaad;guides;someone Deaf with intellectual challenges guides [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;someone Deaf with intellectual challenges perceives [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;someone Deaf with intellectual challenges supervises [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to do;HassanSaad;does;someone Deaf with intellectual challenges does [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to produce;HassanSaad;produces;someone Deaf with intellectual challenges produces [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to feel;HassanSaad;feels;someone Deaf with intellectual challenges feels [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to teache;HassanSaad;teaches;someone Deaf with intellectual challenges teaches [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to lead;HassanSaad;leads;someone Deaf with intellectual challenges leads [MASK].
someone Deaf with intellectual challenges;SP;SP;non;R;;S;to advise;HassanSaad;advises;someone Deaf with intellectual challenges advises [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;someone Deaf with CP innovates [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to develop;HassanSaad;develops;someone Deaf with CP develops [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to manage;HassanSaad;manages;someone Deaf with CP manages [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to have;HassanSaad;has;someone Deaf with CP has [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;someone Deaf with CP instructs [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to guide;HassanSaad;guides;someone Deaf with CP guides [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;someone Deaf with CP perceives [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;someone Deaf with CP supervises [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to do;HassanSaad;does;someone Deaf with CP does [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to produce;HassanSaad;produces;someone Deaf with CP produces [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to feel;HassanSaad;feels;someone Deaf with CP feels [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;someone Deaf with CP teaches [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;someone Deaf with CP leads [MASK].
someone Deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;someone Deaf with CP advises [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;someone Deaf with mental disabilities innovates [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to develop;HassanSaad;develops;someone Deaf with mental disabilities develops [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to manage;HassanSaad;manages;someone Deaf with mental disabilities manages [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to have;HassanSaad;has;someone Deaf with mental disabilities has [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;someone Deaf with mental disabilities instructs [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to guide;HassanSaad;guides;someone Deaf with mental disabilities guides [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;someone Deaf with mental disabilities perceives [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;someone Deaf with mental disabilities supervises [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to do;HassanSaad;does;someone Deaf with mental disabilities does [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to produce;HassanSaad;produces;someone Deaf with mental disabilities produces [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to feel;HassanSaad;feels;someone Deaf with mental disabilities feels [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to teache;HassanSaad;teaches;someone Deaf with mental disabilities teaches [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to lead;HassanSaad;leads;someone Deaf with mental disabilities leads [MASK].
someone Deaf with mental disabilities;SP;SP;non;R;;S;to advise;HassanSaad;advises;someone Deaf with mental disabilities advises [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;somebody Deaf-plus innovates [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to develop;HassanSaad;develops;somebody Deaf-plus develops [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to manage;HassanSaad;manages;somebody Deaf-plus manages [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to have;HassanSaad;has;somebody Deaf-plus has [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;somebody Deaf-plus instructs [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to guide;HassanSaad;guides;somebody Deaf-plus guides [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;somebody Deaf-plus perceives [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;somebody Deaf-plus supervises [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to do;HassanSaad;does;somebody Deaf-plus does [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to produce;HassanSaad;produces;somebody Deaf-plus produces [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to feel;HassanSaad;feels;somebody Deaf-plus feels [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;somebody Deaf-plus teaches [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to lead;HassanSaad;leads;somebody Deaf-plus leads [MASK].
somebody Deaf-plus;SP;SP;non;NR;;S;to advise;HassanSaad;advises;somebody Deaf-plus advises [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to innovate;HassanSaad;innovates;somebody Deaf Plus innovates [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to develop;HassanSaad;develops;somebody Deaf Plus develops [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to manage;HassanSaad;manages;somebody Deaf Plus manages [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to have;HassanSaad;has;somebody Deaf Plus has [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to instruct;HassanSaad;instructs;somebody Deaf Plus instructs [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to guide;HassanSaad;guides;somebody Deaf Plus guides [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to perceive;HassanSaad;perceives;somebody Deaf Plus perceives [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to supervise;HassanSaad;supervises;somebody Deaf Plus supervises [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to do;HassanSaad;does;somebody Deaf Plus does [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to produce;HassanSaad;produces;somebody Deaf Plus produces [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to feel;HassanSaad;feels;somebody Deaf Plus feels [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to teache;HassanSaad;teaches;somebody Deaf Plus teaches [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to lead;HassanSaad;leads;somebody Deaf Plus leads [MASK].
somebody Deaf Plus;SP;SP;non;NR;;S;to advise;HassanSaad;advises;somebody Deaf Plus advises [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;somebody deaf with CP innovates [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to develop;HassanSaad;develops;somebody deaf with CP develops [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to manage;HassanSaad;manages;somebody deaf with CP manages [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to have;HassanSaad;has;somebody deaf with CP has [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;somebody deaf with CP instructs [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to guide;HassanSaad;guides;somebody deaf with CP guides [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;somebody deaf with CP perceives [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;somebody deaf with CP supervises [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to do;HassanSaad;does;somebody deaf with CP does [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to produce;HassanSaad;produces;somebody deaf with CP produces [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to feel;HassanSaad;feels;somebody deaf with CP feels [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to teache;HassanSaad;teaches;somebody deaf with CP teaches [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to lead;HassanSaad;leads;somebody deaf with CP leads [MASK].
somebody deaf with CP;SP;SP;non;R;;S;to advise;HassanSaad;advises;somebody deaf with CP advises [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;somebody Deaf with intellectual challenges innovates [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to develop;HassanSaad;develops;somebody Deaf with intellectual challenges develops [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to manage;HassanSaad;manages;somebody Deaf with intellectual challenges manages [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to have;HassanSaad;has;somebody Deaf with intellectual challenges has [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to instruct;HassanSaad;instructs;somebody Deaf with intellectual challenges instructs [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to guide;HassanSaad;guides;somebody Deaf with intellectual challenges guides [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to perceive;HassanSaad;perceives;somebody Deaf with intellectual challenges perceives [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to supervise;HassanSaad;supervises;somebody Deaf with intellectual challenges supervises [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to do;HassanSaad;does;somebody Deaf with intellectual challenges does [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to produce;HassanSaad;produces;somebody Deaf with intellectual challenges produces [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to feel;HassanSaad;feels;somebody Deaf with intellectual challenges feels [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to teache;HassanSaad;teaches;somebody Deaf with intellectual challenges teaches [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to lead;HassanSaad;leads;somebody Deaf with intellectual challenges leads [MASK].
somebody Deaf with intellectual challenges;SP;SP;non;R;;S;to advise;HassanSaad;advises;somebody Deaf with intellectual challenges advises [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to innovate;HassanSaad;innovates;somebody Deaf with CP innovates [MASK].
somebody Deaf with CP;SP;SP;non;R;;S;to develop;HassanSaad;develops;somebody Deaf with CP develops [MASK].
